population,county_name,state_fips,county_fips
160383,"St. Clair County, Michigan",26,147
8047,"Schoolcraft County, Michigan",26,153
75587,"Van Buren County, Michigan",26,159
24350,"George County, Mississippi",28,039
46053,"Hancock County, Mississippi",28,045
17000,"Holmes County, Mississippi",28,051
23863,"Itawamba County, Mississippi",28,057
7260,"Jefferson County, Mississippi",28,063
8988,"Kemper County, Mississippi",28,069
64222,"Lamar County, Mississippi",28,073
21275,"Leake County, Mississippi",28,079
34907,"Lincoln County, Mississippi",28,085
24441,"Marion County, Mississippi",28,091
9822,"Montgomery County, Mississippi",28,097
21291,"Newton County, Mississippi",28,101
33208,"Panola County, Mississippi",28,107
40324,"Pike County, Mississippi",28,113
6176,"Quitman County, Mississippi",28,119
3800,"Sharkey County, Mississippi",28,125
14209,"Smith County, Mississippi",28,129
67380,"Butler County, Kansas",20,015
3379,"Chautauqua County, Kansas",20,019
19362,"Cherokee County, Kansas",20,021
1991,"Clark County, Kansas",20,025
8117,"Clay County, Kansas",20,027
8360,"Coffey County, Kansas",20,031
1689,"Comanche County, Kansas",20,033
38972,"Crawford County, Kansas",20,037
18402,"Dickinson County, Kansas",20,041
7510,"Doniphan County, Kansas",20,043
2907,"Edwards County, Kansas",20,047
2483,"Elk County, Kansas",20,049
6376,"Ellsworth County, Kansas",20,053
38470,"Finney County, Kansas",20,055
25996,"Franklin County, Kansas",20,059
36739,"Geary County, Kansas",20,061
2415,"Graham County, Kansas",20,065
5653,"Gray County, Kansas",20,069
1284,"Greeley County, Kansas",20,071
2518,"Hamilton County, Kansas",20,075
5485,"Harper County, Kansas",20,077
3780,"Haskell County, Kansas",20,081
1723,"Hodgeman County, Kansas",20,083
18368,"Jefferson County, Kansas",20,087
609863,"Johnson County, Kansas",20,091
3983,"Kearny County, Kansas",20,093
2460,"Kiowa County, Kansas",20,097
20184,"Labette County, Kansas",20,099
81881,"Leavenworth County, Kansas",20,103
2939,"Lincoln County, Kansas",20,105
2762,"Logan County, Kansas",20,109
30223,"McPherson County, Kansas",20,113
11823,"Marion County, Kansas",20,115
4055,"Meade County, Kansas",20,119
34191,"Miami County, Kansas",20,121
31486,"Montgomery County, Kansas",20,125
5386,"Morris County, Kansas",20,127
10273,"Nemaha County, Kansas",20,131
15904,"Neosho County, Kansas",20,133
5459,"Norton County, Kansas",20,137
3500,"Osborne County, Kansas",20,141
5735,"Ottawa County, Kansas",20,143
6253,"Pawnee County, Kansas",20,145
4981,"Phillips County, Kansas",20,147
25348,"Pottawatomie County, Kansas",20,149
9157,"Pratt County, Kansas",20,151
2561,"Rawlins County, Kansas",20,153
61898,"Reno County, Kansas",20,155
4674,"Republic County, Kansas",20,157
9427,"Rice County, Kansas",20,159
71959,"Riley County, Kansas",20,161
4919,"Rooks County, Kansas",20,163
2956,"Rush County, Kansas",20,165
6691,"Russell County, Kansas",20,167
54303,"Saline County, Kansas",20,169
5151,"Scott County, Kansas",20,171
523824,"Sedgwick County, Kansas",20,173
21964,"Seward County, Kansas",20,175
178909,"Shawnee County, Kansas",20,177
2447,"Sheridan County, Kansas",20,179
18561,"Hampton County, South Carolina",45,049
351029,"Horry County, South Carolina",45,051
65403,"Kershaw County, South Carolina",45,055
96016,"Lancaster County, South Carolina",45,057
67539,"Laurens County, South Carolina",45,059
293991,"Lexington County, South Carolina",45,063
9526,"McCormick County, South Carolina",45,065
26667,"Marlboro County, South Carolina",45,069
37719,"Newberry County, South Carolina",45,071
84223,"Orangeburg County, South Carolina",45,075
131404,"Pickens County, South Carolina",45,077
18862,"Saluda County, South Carolina",45,081
327997,"Spartanburg County, South Carolina",45,083
27244,"Union County, South Carolina",45,087
31026,"Williamsburg County, South Carolina",45,089
282090,"York County, South Carolina",45,091
19149,"Beadle County, South Dakota",46,005
3381,"Bennett County, South Dakota",46,007
34375,"Brookings County, South Dakota",46,011
38301,"Brown County, South Dakota",46,013
1948,"Buffalo County, South Dakota",46,017
10243,"Butte County, South Dakota",46,019
1377,"Campbell County, South Dakota",46,021
9373,"Charles Mix County, South Dakota",46,023
3837,"Clark County, South Dakota",46,025
14967,"Clay County, South Dakota",46,027
28325,"Codington County, South Dakota",46,029
3902,"Corson County, South Dakota",46,031
8318,"Custer County, South Dakota",46,033
19956,"Davison County, South Dakota",46,035
5449,"Day County, South Dakota",46,037
4295,"Deuel County, South Dakota",46,039
5239,"Dewey County, South Dakota",46,041
2835,"Douglas County, South Dakota",46,043
3986,"Edmunds County, South Dakota",46,045
6973,"Fall River County, South Dakota",46,047
2125,"Faulk County, South Dakota",46,049
7556,"Grant County, South Dakota",46,051
3994,"Gregory County, South Dakota",46,053
1872,"Haakon County, South Dakota",46,055
6164,"Hamlin County, South Dakota",46,057
3145,"Hand County, South Dakota",46,059
1311,"Harding County, South Dakota",46,063
17765,"Hughes County, South Dakota",46,065
1262,"Hyde County, South Dakota",46,069
2806,"Jackson County, South Dakota",46,071
917,"Jones County, South Dakota",46,075
5187,"Kingsbury County, South Dakota",46,077
525534,"Greenville County, South Carolina",45,045
11059,"Lake County, South Dakota",46,079
65161,"Lincoln County, South Dakota",46,083
3718,"Lyman County, South Dakota",46,085
2411,"McPherson County, South Dakota",46,089
4306,"Marshall County, South Dakota",46,091
1918,"Mellette County, South Dakota",46,095
2298,"Miner County, South Dakota",46,097
6336,"Moody County, South Dakota",46,101
12715,"Tallahatchie County, Mississippi",28,135
18850,"Tishomingo County, Mississippi",28,141
13884,"Walthall County, Mississippi",28,147
19779,"Wayne County, Mississippi",28,153
17714,"Winston County, Mississippi",28,159
676444,"Bernalillo County, New Mexico",35,001
19191,"Roosevelt County, New Mexico",35,041
27201,"San Miguel County, New Mexico",35,047
11576,"Sierra County, New Mexico",35,051
15045,"Torrance County, New Mexico",35,057
2200,"Adams County, North Dakota",38,001
945,"Billings County, North Dakota",38,007
2201,"Burke County, North Dakota",38,013
3704,"Cavalier County, North Dakota",38,019
2195,"Divide County, North Dakota",38,023
3301,"Emmons County, North Dakota",38,029
73170,"Grand Forks County, North Dakota",38,035
2489,"Hettinger County, North Dakota",38,041
1876,"Logan County, North Dakota",38,047
14704,"McKenzie County, North Dakota",38,053
33291,"Morton County, North Dakota",38,059
3015,"Nelson County, North Dakota",38,063
3990,"Pierce County, North Dakota",38,069
2282,"Renville County, North Dakota",38,075
3862,"Sargent County, North Dakota",38,081
706,"Slope County, North Dakota",38,087
21593,"Stutsman County, North Dakota",38,093
10563,"Walsh County, North Dakota",38,099
3982,"Wells County, North Dakota",38,103
9508,"Brown County, Kansas",20,013
2572,"Chase County, Kansas",20,017
2616,"Cheyenne County, Kansas",20,023
9032,"Cloud County, Kansas",20,029
34549,"Cowley County, Kansas",20,035
2764,"Decatur County, Kansas",20,039
118785,"Douglas County, Kansas",20,045
28934,"Ellis County, Kansas",20,051
34287,"Ford County, Kansas",20,057
2718,"Gove County, Kansas",20,063
7352,"Grant County, Kansas",20,067
6016,"Greenwood County, Kansas",20,073
34024,"Harvey County, Kansas",20,079
13232,"Jackson County, Kansas",20,085
2932,"Jewell County, Kansas",20,089
7470,"Kingman County, Kansas",20,095
1574,"Lane County, Kansas",20,101
9591,"Linn County, Kansas",20,107
32179,"Lyon County, Kansas",20,111
10038,"Marshall County, Kansas",20,117
5796,"Mitchell County, Kansas",20,123
2701,"Morton County, Kansas",20,129
2687,"Ness County, Kansas",20,135
15766,"Osage County, Kansas",20,139
4072,"Stafford County, Kansas",20,185
22382,"Sumner County, Kansas",20,191
6877,"Wabaunsee County, Kansas",20,197
2152,"Wichita County, Kansas",20,203
3115,"Woodson County, Kansas",20,207
20588,"Allen County, Kentucky",21,003
5927,"Sherman County, Kansas",20,181
3570,"Smith County, Kansas",20,183
2084,"Stanton County, Kansas",20,187
5250,"Stevens County, Kansas",20,189
7930,"Thomas County, Kansas",20,193
2808,"Trego County, Kansas",20,195
1512,"Wallace County, Kansas",20,199
5530,"Washington County, Kansas",20,201
8624,"Wilson County, Kansas",20,205
169245,"Wyandotte County, Kansas",20,209
18903,"Adair County, Kentucky",21,001
23852,"Anderson County, Kentucky",21,005
7728,"Ballard County, Kentucky",21,007
12750,"Bath County, Kentucky",21,011
24097,"Bell County, Kentucky",21,013
20252,"Bourbon County, Kentucky",21,017
48261,"Boyd County, Kentucky",21,019
8400,"Bracken County, Kentucky",21,023
20432,"Breckinridge County, Kentucky",21,027
82217,"Bullitt County, Kentucky",21,029
12649,"Caldwell County, Kentucky",21,033
37103,"Calloway County, Kentucky",21,035
4826,"Carlisle County, Kentucky",21,039
10810,"Carroll County, Kentucky",21,041
15941,"Casey County, Kentucky",21,045
72748,"Christian County, Kentucky",21,047
20345,"Clay County, Kentucky",21,051
9253,"Clinton County, Kentucky",21,053
5888,"Cumberland County, Kentucky",21,057
103312,"Daviess County, Kentucky",21,059
7354,"Elliott County, Kentucky",21,063
322570,"Fayette County, Kentucky",21,067
15082,"Fleming County, Kentucky",21,069
51541,"Franklin County, Kentucky",21,073
6515,"Fulton County, Kentucky",21,075
16953,"Garrard County, Kentucky",21,079
24941,"Grant County, Kentucky",21,081
26420,"Grayson County, Kentucky",21,085
11107,"Green County, Kentucky",21,087
9095,"Hancock County, Kentucky",21,091
110702,"Hardin County, Kentucky",21,093
18692,"Harrison County, Kentucky",21,097
44793,"Henderson County, Kentucky",21,101
15678,"Henry County, Kentucky",21,103
4521,"Hickman County, Kentucky",21,105
45423,"Hopkins County, Kentucky",21,107
12955,"Jackson County, Kentucky",21,109
782969,"Jefferson County, Kentucky",21,111
52991,"Jessamine County, Kentucky",21,113
22680,"Johnson County, Kentucky",21,115
169064,"Kenton County, Kentucky",21,117
14251,"Knott County, Kentucky",21,119
30193,"Knox County, Kentucky",21,121
14867,"Larue County, Kentucky",21,123
62613,"Laurel County, Kentucky",21,125
16293,"Lawrence County, Kentucky",21,127
7395,"Lee County, Kentucky",21,129
10513,"Leslie County, Kentucky",21,131
21548,"Letcher County, Kentucky",21,133
13672,"Oglala Lakota County, South Dakota",46,102
2835,"Perkins County, South Dakota",46,105
2472,"Potter County, South Dakota",46,107
10280,"Roberts County, South Dakota",46,109
6361,"Spink County, South Dakota",46,115
2980,"Stanley County, South Dakota",46,117
9319,"Todd County, South Dakota",46,121
5624,"Tripp County, South Dakota",46,123
16811,"Union County, South Dakota",46,127
5315,"Walworth County, South Dakota",46,129
2413,"Ziebach County, South Dakota",46,137
77123,"Anderson County, Tennessee",47,001
15864,"Benton County, Tennessee",47,005
14913,"Bledsoe County, Tennessee",47,007
108620,"Bradley County, Tennessee",47,011
39272,"Campbell County, Tennessee",47,013
28440,"Carroll County, Tennessee",47,017
56356,"Carter County, Tennessee",47,019
17341,"Chester County, Tennessee",47,023
32043,"Claiborne County, Tennessee",47,025
35999,"Cocke County, Tennessee",47,029
57889,"Coffee County, Tennessee",47,031
61145,"Cumberland County, Tennessee",47,035
715884,"Davidson County, Tennessee",47,037
20080,"DeKalb County, Tennessee",47,041
54315,"Dickson County, Tennessee",47,043
36801,"Dyer County, Tennessee",47,045
41990,"Fayette County, Tennessee",47,047
18489,"Fentress County, Tennessee",47,049
42774,"Franklin County, Tennessee",47,051
50429,"Gibson County, Tennessee",47,053
30346,"Giles County, Tennessee",47,055
23527,"Grainger County, Tennessee",47,057
70152,"Greene County, Tennessee",47,059
13529,"Grundy County, Tennessee",47,061
64499,"Hamblen County, Tennessee",47,063
366207,"Hamilton County, Tennessee",47,065
6662,"Hancock County, Tennessee",47,067
25462,"Hardeman County, Tennessee",47,069
26831,"Hardin County, Tennessee",47,071
56721,"Hawkins County, Tennessee",47,073
17864,"Haywood County, Tennessee",47,075
27842,"Henderson County, Tennessee",47,077
32199,"Henry County, Tennessee",47,079
24925,"Hickman County, Tennessee",47,081
8283,"Houston County, Tennessee",47,083
18990,"Humphreys County, Tennessee",47,085
54683,"Jefferson County, Tennessee",47,089
17948,"Johnson County, Tennessee",47,091
7005,"Lake County, Tennessee",47,095
25143,"Lauderdale County, Tennessee",47,097
12582,"Lewis County, Tennessee",47,101
35319,"Lincoln County, Tennessee",47,103
53276,"McMinn County, Tennessee",47,107
25866,"McNairy County, Tennessee",47,109
98823,"Madison County, Tennessee",47,113
28837,"Marion County, Tennessee",47,115
100974,"Maury County, Tennessee",47,119
135968,"Boone County, Kentucky",21,015
30614,"Boyle County, Kentucky",21,021
13718,"Breathitt County, Kentucky",21,025
12371,"Butler County, Kentucky",21,031
93076,"Campbell County, Kentucky",21,037
26627,"Carter County, Kentucky",21,043
36972,"Clark County, Kentucky",21,049
8990,"Crittenden County, Kentucky",21,055
12126,"Edmonson County, Kentucky",21,061
14163,"Estill County, Kentucky",21,065
35942,"Floyd County, Kentucky",21,071
8690,"Gallatin County, Kentucky",21,077
36649,"Graves County, Kentucky",21,083
35962,"Greenup County, Kentucky",21,089
26831,"Harlan County, Kentucky",21,095
19288,"Hart County, Kentucky",21,099
9152,"McLean County, Kentucky",21,149
11637,"Magoffin County, Kentucky",21,153
11287,"Martin County, Kentucky",21,159
6113,"Menifee County, Kentucky",21,165
11338,"Monroe County, Kentucky",21,171
30928,"Muhlenberg County, Kentucky",21,177
23772,"Ohio County, Kentucky",21,183
4051,"Owsley County, Kentucky",21,189
28473,"Perry County, Kentucky",21,193
65034,"Pulaski County, Kentucky",21,199
24662,"Rowan County, Kentucky",21,205
48065,"Shelby County, Kentucky",21,211
26023,"Taylor County, Kentucky",21,217
14061,"Trigg County, Kentucky",21,221
134554,"Warren County, Kentucky",21,227
13017,"Webster County, Kentucky",21,233
26871,"Woodford County, Kentucky",21,239
303069,"Cumberland County, Maine",23,005
123642,"Kennebec County, Maine",23,011
57777,"Oxford County, Maine",23,017
36699,"Sagadahoc County, Maine",23,023
39607,"Waldo County, Maine",23,027
15697,"Aitkin County, Minnesota",27,001
30895,"Freeborn County, Minnesota",27,047
1281565,"Hennepin County, Minnesota",27,053
41135,"Isanti County, Minnesota",27,059
9989,"Jackson County, Minnesota",27,063
4207,"Kittson County, Minnesota",27,069
10905,"Lake County, Minnesota",27,075
5640,"Lincoln County, Minnesota",27,081
5411,"Mahnomen County, Minnesota",27,087
23400,"Meeker County, Minnesota",27,093
40029,"Mower County, Minnesota",27,099
44485,"Barren County, Kentucky",21,009
22290,"Nobles County, Minnesota",27,105
60081,"Otter Tail County, Minnesota",27,111
9424,"Pipestone County, Minnesota",27,117
552352,"Ramsey County, Minnesota",27,123
14723,"Renville County, Minnesota",27,129
15331,"Roseau County, Minnesota",27,135
97183,"Sherburne County, Minnesota",27,141
37406,"Steele County, Minnesota",27,147
25262,"Todd County, Minnesota",27,153
